,B cells,CD4 T cells,CD8 T cells,DC1,DC2,Epithelial cells,Mast cells,Migratory DC,MoAM,Monocytes,Perivascular macrophages,Plasma cells,Proliferating T cells,Proliferating macrophages,SARS-CoV-2,TRAM,Tregs,gdT cells and NK cells,pDC
IFITM1,-0.2120901912857375,1.4767974460734308,1.7090394969247498,-0.8924472821668198,-0.6090376241659076,-0.4499295774306014,-0.7614978803241859,-0.9034919593321076,-0.9993659258837996,0.677710224871121,-0.3848268461103428,-0.1091560775797802,1.4193500848878269,-1.0265216106247212,-0.4613845103580513,-1.0392648713812551,0.4758652493117318,2.2063679324989374,-0.1161160779244865
SAMD3,-0.5110708650861807,0.9251431112547436,1.96319586674456,-0.6207273645376663,-0.6179250035388765,-0.5753875682688667,-0.6086693521146345,-0.5561209023306725,-0.6262942427777707,-0.6093162930035321,-0.6180966105862843,-0.543981053192986,1.813614571779824,-0.619897074658742,-0.1278371493552276,-0.628920140645805,0.6755568485273236,2.4413226235552643,-0.5545894017644708
CACNA1C-AS1,0.5396325170576368,0.7765926765856408,1.6878717519191428,-0.6922651860733856,-0.4652614400124569,-0.6922651860733856,-0.6922651860733856,-0.6922651860733856,-0.5947038359888887,-0.6922651860733856,-0.3447224658282299,-0.6922651860733856,1.2157891281873394,-0.4714628756379547,-0.6922651860733856,-0.633899109820915,1.106728713282188,2.7215564288435843,-0.6922651860733856
TBX21,0.2528429457924168,0.9887627223175748,1.0899504659349066,-0.6531495167029281,-0.6406746534477108,-0.5495540524217182,-0.598263138052391,-0.451266186465558,-0.6612400412573174,-0.612992454615524,-0.6544388484649161,-0.5997041657791548,1.8594809176000489,-0.660109978083465,-0.367386311017195,-0.665787831108674,0.6317063469586623,2.873904037743721,-0.5820802589307771
APOBEC3G,0.1249619317243748,1.072179392112394,1.9953978801441197,-0.6173890309096828,-0.6659252829297859,-0.7848206030161831,-0.9126537201689008,-0.1780266170425752,-0.834731658569869,-0.4089311942755563,-0.6047697265215655,0.2072691909046767,1.7000226276078951,-0.8148547698867983,-0.8025540834721274,-0.8209171004824158,0.517653399739629,2.230158586921913,-0.4020692218795414
NLRC3,0.3756478417360298,1.438167438629098,1.6005028381122124,-0.7267436608508723,-0.7398729624925084,-0.6794670743830613,-0.0605175502147843,-0.7176288249947719,-0.7638006798502501,-0.6909131815610815,-0.7516342411279435,-0.6011664725549225,2.357372106884192,-0.7459398039345198,-0.2485181338952032,-0.7697633429387165,0.7847028872549726,1.5562635805702711,-0.6166907643881399
GPR174,0.4063775624319374,1.307433932423505,2.0490292922505136,-0.6787557295211472,-0.6813699581839311,-0.727830985109056,-0.6030786164627425,-0.6269479291309128,-0.7130248304114056,-0.6268217867674402,-0.7067457971951487,-0.624824062583359,1.798925809652509,-0.7060800893597622,-0.727830985109056,-0.7146830442523503,0.7385240382325399,1.89739158097676,-0.0596884018814533
TGFBR3,-0.6419648954003971,1.5018086923484657,1.4280544731687543,-0.6313033843607607,-0.6377740907635735,0.2063606664834769,-0.576657071211113,-0.6185629701307755,-0.6609429428001312,-0.5104371198718507,-0.6338502551058454,-0.6301779091740423,1.703603377434641,-0.6612168191878995,-0.2197416407300813,-0.6700442859445104,-0.1343758472783491,2.6985367449259496,-0.311314722401957
IL18RAP,-0.5477040908605899,0.9913939246394592,1.4103585349274688,-0.3773047619947005,-0.5663945984054783,-0.5922497998918812,-0.3840178544217725,-0.5692197524842287,-0.6173403384370982,-0.4699952312309877,-0.6246666323846556,-0.6370653382119913,1.544130150687741,-0.6275485217956009,0.2306915294451884,-0.6273341020595877,-0.3819893347860147,3.0999039829482937,-0.2536477656835643
STAT4,-0.6147808245438512,1.4083000497927751,1.3983213607203482,-0.7459471608773358,-0.6591886659322265,-0.8066190372069497,-0.5544383645130312,-0.47295360724505,-0.74267958714102,-0.4036398905454822,-0.5508888819156942,-0.7052217836659336,1.7145507093786398,-0.7734435435762529,-0.35299756627,-0.7859070541386942,0.9976151300061352,2.375912139064438,0.2740065786091849
AC067945.4,-0.6782694850198336,1.175137714408484,1.191660332922149,-0.3435571556305194,-0.6058986741807132,-0.6782694850198336,-0.6782694850198336,-0.6782694850198336,-0.6492828247748432,-0.2927732042546364,-0.581553431190985,-0.6782694850198336,2.321761594578446,-0.6782694850198336,-0.6782694850198336,-0.6593801958756598,0.2567655216366283,2.318854401982375,0.616152315518111
CCL4L2,-0.7366802135581535,-0.0831638726035407,2.2948333682642934,-0.4396375088688211,-0.0694353957956828,-0.3731764297125942,-0.753046004821849,-0.4277539626893153,-0.1138371786645018,1.435819302315409,-0.0438359539603145,-0.8088285762631193,0.5914345999066515,-0.6403730104911289,-0.825405175689348,-0.1994546629710891,-0.7619768785333442,2.6195777585691777,-0.6650602044327295
PPIAL4G,-0.5569409692251783,0.7327797730587727,1.9192556254076325,-0.521585634926839,-0.5993034772880591,-0.7592377275662349,0.7676938650825504,0.0647965004268822,-0.6715455257801556,-0.7592377275662349,-0.4320581494483673,-0.7592377275662349,1.9458512928398413,-0.57528950054631,-0.7592377275662349,-0.7123834455234492,-0.6229206209726018,2.299632094667805,-0.0010309175075854
COLGALT2,-0.599772361348684,1.3139826023368597,2.1867474368352084,-0.3376063433540417,0.2613116340958893,-0.599772361348684,-0.599772361348684,-0.599772361348684,-0.4836535630254361,-0.0397501212179981,0.0049962618391909,-0.599772361348684,-0.2100483456854948,-0.5445922115290466,-0.599772361348684,-0.5728137221304705,-0.4824126446496551,2.9662747718220275,-0.4638015872449299
PPP2R2B,-0.6155838005620718,0.7149500867110545,2.05811939350458,-0.6053269748367462,0.7401619620946156,-0.6426192302820767,-0.6426192302820767,-0.4870692556854187,-0.5906473956915139,-0.6021985953708022,-0.5368587593545066,-0.6426192302820767,0.8292925652492876,-0.591495795373252,-0.6426192302820767,-0.6247231881155958,0.7346188130132599,2.776283805669605,-0.6290459401241884
GPR68,-0.5438077821769796,1.143018163188876,1.8871738252308607,-0.4030059308741839,0.5459319550794769,-0.6867160916564857,-0.6867160916564857,-0.6105965453196655,-0.623198573646414,-0.6096338362551333,-0.5866907528072456,-0.6867160916564857,1.26448232824032,-0.6340536051797024,-0.6867160916564857,-0.6702737735395309,0.3708658323423827,2.6843973893054867,-0.4677443269626063
TRDV2,-0.4227041266093364,0.110928579621912,2.474331616652432,-0.2143628395422347,-0.4373206439174435,-0.516525489909348,0.9086791138294332,-0.516525489909348,-0.4882836617462987,-0.4657022278683891,-0.5080399296900026,-0.516525489909348,-0.0691115274723108,-0.5025624229875636,-0.516525489909348,-0.5077692039556818,-0.2914958098524035,2.996040533084628,-0.516525489909348
TRGV4,-0.5541673935811868,-0.0558976101178778,2.432931524375827,-0.0113101377009462,-0.3477340828876863,-0.5541673935811868,-0.5541673935811868,-0.2466274254212276,-0.4358181311400856,-0.3561699857089649,-0.2355921387946877,-0.5541673935811868,0.4418756965283492,-0.377930503985977,-0.5541673935811868,-0.4450158902749762,-0.5541673935811868,3.1777940575639514,-0.2155010109485756
APBA2,-0.3519994980930015,0.4676267718305788,2.245986581379116,-0.4273197250787076,-0.442876978558172,-0.2044831712950903,-0.4638998518146755,-0.3961748303420473,-0.4485425911269388,-0.3942834425790354,-0.4573484305743771,-0.4638998518146755,0.1634215577799186,-0.460208098837416,-0.4638998518146755,-0.4560610374105067,-0.4107259501012606,3.328171233843304,-0.3634828353923367
TRGV8,-0.4600097967530199,-0.1343787790805369,3.340850940572943,-0.3285514501044306,-0.3656055042491808,-0.1169192786755504,-0.559055655966897,-0.559055655966897,-0.3194163199129404,-0.3869241064799533,-0.3494491155352873,-0.4829149740719591,0.4861155690956916,-0.2465509750895878,-0.559055655966897,-0.288763082066885,-0.4578086727271633,2.23937679826659,-0.4518842852880388
KLRK1,-0.3298371716536125,-0.3359102295281942,2.688329430412612,-0.3981284270626092,-0.4354927742760521,-0.4197869488826894,-0.4508899849636686,-0.4010642058006236,-0.4423298530679619,-0.4289979401159118,-0.4411707017135734,-0.43260148948951,1.0959186517195785,-0.4318321945489504,-0.3901314493562718,-0.4423836003227368,-0.4173772640236949,2.800374338777108,-0.3866881861032369
KLRC4,-0.3967491046340722,-0.3360157105281598,2.763453021992983,-0.4318937720537818,-0.4168538025055973,-0.4449731753221485,-0.4449731753221485,-0.4262567716191182,-0.433326936734243,-0.4311419434585752,-0.4287138197368225,-0.4083093448090215,1.192984456457424,-0.4201515646284259,-0.4449731753221485,-0.4375806230101414,-0.3885585429808955,2.678108429407718,-0.3440744451928257
MATK,-0.4947246058576222,0.2102821005797714,1.937713923841844,-0.5477878060313327,-0.0021957645190391,-0.6194926480632986,0.2857293485628802,-0.5775175480846699,-0.0965827790252723,-0.5561878374684897,-0.3385343975263934,-0.6445280700682949,1.038672097918586,-0.5054729234700377,-0.6445280700682949,-0.4950875166818996,-0.5979726303492489,3.2148243300225534,-0.5666092037117411
CCL4,-0.6112806622966157,0.3030909631198618,2.2040171545824503,-0.619755633825905,-0.4107627685382414,-0.4506492906892941,-0.6536874433602129,-0.4468215697794491,-0.4127881845255455,0.5232296281928985,-0.2741707020615273,-0.6699194507373171,1.3292854321008636,-0.6190584450367547,-0.5508900854940578,-0.3734217843852223,-0.55949932844714,2.848081755834844,-0.5549995846536354
FASLG,-0.5008998204818257,0.7062231394521182,2.215236457750979,-0.4814915011817902,-0.5035964628819101,-0.5256045105458501,-0.3624926558444481,-0.4929875288137408,-0.5181144965500418,-0.5008825014349094,-0.5081148667764956,-0.5142172014152525,1.889662209956931,-0.5138961920589724,-0.5256045105458501,-0.5149964856348728,-0.4501565874759864,2.5303097332307525,-0.4283762187488334
LINC02084,-0.3957896045275573,0.5760115968579926,2.596090646433342,-0.4546798199886607,-0.4694934502812711,-0.4996797080473011,-0.4996797080473011,-0.3898867189389214,-0.491144208660368,-0.4257660380087348,-0.4841413417898846,-0.4996797080473011,1.1050710931337813,-0.4925036934642987,-0.4996797080473011,-0.4846689682012785,-0.4510428793846279,2.724023540216065,-0.4633613212063743
EPHA1,-0.5836590698858872,0.9167375218827136,2.6561279697613083,-0.4234379218723844,-0.5341096604457517,-0.1659421637684261,-0.3540517915640149,-0.6078588992347554,-0.5090109479932737,-0.4701447461968944,-0.5614178745227003,-0.6078588992347554,1.4137954270252289,-0.5214351137138028,-0.6078588992347554,-0.5499707255448696,-0.4756877164242311,2.310376858043442,-0.3245933470761888
NKG7,-0.4672179792813011,-0.2808528221983959,2.0915764978503177,-0.5161458958469631,-0.4388708331841662,-0.4976590211983026,-0.467202080911674,-0.4989099669253116,-0.504529009014907,-0.2457541206571498,-0.4166869145919561,-0.5544127323078557,1.324261557999777,-0.5162266454425919,-0.5482060807949114,-0.5516707062411914,-0.4282601112479375,3.055700411421089,0.4610664525734317
EOMES,-0.431209270427255,0.0742205312589052,2.033222810665333,-0.4159170776240861,-0.4528370304068547,-0.4703440584386283,-0.4703440584386283,-0.4542453618261381,-0.4605909302259467,-0.4465485447344057,-0.4595471357860098,-0.4703440584386283,1.581405368805804,-0.4634701406426598,-0.4703440584386283,-0.4603770290259262,-0.3946310219065221,3.0531552638373625,-0.4212541982070866
PRF1,-0.4978868710925154,0.1877890129338013,1.7646739224066574,-0.489664517963917,-0.4986900064749051,-0.454750289390163,-0.5102183970127664,-0.473119645873313,-0.5120920650308787,-0.4670006561851845,-0.5095286559097527,-0.4539071900162752,1.4558608923619447,-0.5100334026929682,-0.4286291496985914,-0.5117238154430168,0.1216670893370296,3.231141646947319,-0.4438879012025055
AC093010.2,0.9670237811320784,0.7360836232286062,0.5051318783554609,-0.7654365735386762,-0.7158708894394592,0.7160915011348323,0.4563111103647553,-0.7654365735386762,-0.7516160012459705,-0.7294909521518844,-0.7447173373111474,-0.7654365735386762,0.540769505263072,-0.7543654237199574,-0.7654365735386762,-0.7560967220828928,2.8384520585505584,1.4411793856807136,-0.6871392236040608
AF165147.1,-0.606337545332875,0.393473416336924,1.2098028499314737,-0.6400695959252704,-0.6251066151508937,0.8481736703982048,-0.486731811601575,-0.6400695959252704,-0.6187318416347761,-0.6061030044387632,-0.5672790341168018,-0.5857908121781371,1.3819788897189151,-0.6381653008886052,-0.6400695959252704,-0.6294214258012347,2.989854185044945,1.0252931888678074,-0.5647000213787966
DUSP2,0.2912081634820369,0.8069841979745226,0.6238749424258337,-0.1609500490970794,-0.0569198428390007,-0.6714052353403863,-0.8682646073341707,0.0564391386708708,-0.7093563127659659,-0.1988427867915715,-0.690029581752927,-0.6835893119601711,0.6244339733724823,-0.8690032373487085,-0.8343865322782187,-0.8181330223707909,2.527906581221075,2.383798536147675,-0.7537650134155048
AC114811.2,0.5177412664389107,0.3288406412994037,0.9437019571235687,-0.6145523694105682,-0.4361256518359832,-0.6145523694105682,-0.6145523694105682,-0.6145523694105682,-0.6145523694105682,-0.6145523694105682,-0.6145523694105682,-0.6145523694105682,1.5650107579072117,-0.6145523694105682,-0.6145523694105682,-0.6024795709277481,2.8152104995250187,1.6281761639858698,-0.6145523694105682
SLFN5,-1.0857450086102651,1.3569999875475716,1.3899104208585926,-0.9329518118580956,-0.6381975302024908,0.0773245881373616,-0.1639073844585811,-0.7170030944739283,-0.7014687014910999,0.0191170630454789,-0.3608933145196895,-1.3019326758555672,1.9956548143354689,-0.8024546703567479,-0.5567728571427052,-0.776749015438704,1.5200252118341937,1.407655052013274,0.2713889266359332
FYN,-0.7237051004382022,1.1306674250473143,1.2555068295586558,0.2575085146523092,-0.4211153406666576,-0.8960991841174372,0.4671226262658124,-0.6618153437130655,-0.7706463166982018,-0.4483486639760501,-0.8823991664470007,-0.9186792884236528,1.951155728579902,-0.7565506658139846,-0.3936669477961234,-0.9129085297975288,1.622589499648881,1.7536287233335914,-0.6522447991985619
PYHIN1,-0.1072442070871486,1.058839195642281,1.250982658244098,-0.6035292601307992,-0.6658325579514206,-0.6556951178036095,-0.6536611832678872,-0.6644831074572951,-0.6651274883358262,-0.62950937293958,-0.6114793311769644,-0.5852170949076893,2.1240923297329104,-0.6455119801815292,-0.3828680034036257,-0.6621038322093866,1.5448647424659074,2.106088358206119,-0.5526047474385539
TRBC1,-0.4580069783477627,1.4201323594903257,1.5147455997123018,-0.6025425176355139,-0.6235383598801861,-0.6240693951484628,-0.6267179918674796,-0.6122709059354587,-0.6367820283612898,-0.5966329712427376,-0.628961448535792,-0.5790420481985089,1.7456137790458266,-0.6301780144226243,-0.5124753248113969,-0.6416312090629139,1.659582441683079,1.977029081099448,-0.5442540675808523
CD247,-0.5931696144113809,1.1152717542835358,1.091381901643204,-0.5982504086145707,-0.6195289812136524,-0.6066938036268557,-0.6136830638242141,-0.6012687608705455,-0.6265707282067122,-0.5907457070776928,-0.622877147072174,-0.6013962302640359,1.4416600661038923,-0.6237741610832528,-0.2808885480027937,-0.63193216922391,2.2637771701947003,2.145661800904006,-0.4469733696375472
CD7,-0.5812777459961135,0.3662938199221261,1.5283623931948562,-0.5738470234481262,-0.5675084615267993,-0.5677813014687688,-0.5234395982915546,-0.5851954066572773,-0.6009795148336982,-0.5662492480807335,-0.5977596498058285,-0.6088390349120147,1.1334539258188308,-0.5921743324508502,-0.3569732112420349,-0.6024511718781757,1.9484507598942808,2.6762015324272608,-0.3282867306653791
IL2RB,-0.3953158327450762,0.5140445117368374,0.9465117533301036,-0.5578194207538174,-0.5681463512782677,-0.5622346132681982,-0.5735554979653156,-0.5628201850687377,-0.5746147736599848,-0.5469839548885883,-0.5679095535486033,-0.4946831126731619,1.3544940109904495,-0.5740349319920447,-0.5852656377325665,-0.5767213405167845,2.1805137629963243,2.653048511112939,-0.5085073440755078
CHRM3-AS2,-0.4877690150242916,2.67328092410431,1.1563652768717814,-0.5293451375242493,-0.5614179876123689,-0.6043592545458364,-0.4877587949013008,-0.5834958035522867,-0.5698658145052231,-0.576022704553167,-0.592954117878334,-0.6043592545458364,1.0583548375840006,-0.5408732140812923,-0.6043592545458364,-0.5293365031321914,1.0053618705816991,1.9829132018062603,-0.6043592545458364
LINC00861,-0.5945453126824767,1.7723388372816915,1.71272562949273,-0.5917964980983853,-0.6278150316590171,-0.6031282669598735,-0.6282887815366165,-0.5687770798567586,-0.6370378938659025,-0.5990669433944723,-0.6323412072546175,-0.6268818201945638,0.9156643475644324,-0.6403221341226081,-0.2248637459614782,-0.6514086746660517,2.000930305713101,1.776579808914578,-0.5519655387137112
PRKCQ-AS1,-0.6553668588855218,2.127171471794928,1.5321325810835795,-0.5753854544410442,-0.6708348392451045,-0.69580974230354,-0.3621052774391646,-0.7277263138219554,-0.696647747670393,-0.6513127342323746,-0.6933192521195402,-0.694766478907923,1.5380591157094756,-0.6878180555669997,0.1722051167761961,-0.7307233964131031,1.4128843050858872,1.5144771637559205,-0.455113603159325
DDIT4,-0.1114319472809544,1.0873190591483244,1.295901862227567,-1.134137457346176,-0.7441407389626439,0.2726391116191456,-0.5362855337803764,-1.097916565327187,-0.5676566420207838,-0.7161716040842068,-1.0204227685017009,-0.2504054757490822,0.694826142464874,-0.36844805495578,-0.7017285310929643,-0.824793601324809,1.242795706957591,2.573186522662402,0.9068705153467612
SLC9A3R1,-0.5994805938010799,1.4450751048897468,1.5448094133876618,-1.0116499342787797,-0.881234689291132,0.5814081962938794,-0.7207640905039702,-1.031560869417134,-0.6107995695044448,-0.7061184633236189,-0.7789024458255775,0.6757461784543562,1.982909129818192,-0.4098807054270303,-1.1192621309545991,-0.538949008989849,0.7580437793120504,1.5110665022306211,-0.0904558030692917
